AGI	Experiment	Category	Melt_Cat
AT5G43520	GMUCT	UP	GMUCT_UP
AT5G43580	GMUCT	UP	GMUCT_UP
AT5G44610	GMUCT	UP	GMUCT_UP
AT5G47700	GMUCT	UP	GMUCT_UP
AT5G48655	GMUCT	UP	GMUCT_UP
AT5G50920	GMUCT	UP	GMUCT_UP
AT5G51370	GMUCT	UP	GMUCT_UP
AT5G51390	GMUCT	UP	GMUCT_UP
AT5G51880	GMUCT	UP	GMUCT_UP
AT5G58260	GMUCT	UP	GMUCT_UP
AT5G62070	GMUCT	UP	GMUCT_UP
AT5G63530	GMUCT	UP	GMUCT_UP
AT5G64280	GMUCT	UP	GMUCT_UP
AT1G01100	GMUCT	DOWN	GMUCT_DOWN
AT1G01140	GMUCT	DOWN	GMUCT_DOWN
AT1G01260	GMUCT	DOWN	GMUCT_DOWN
AT1G01300	GMUCT	DOWN	GMUCT_DOWN
AT1G01420	GMUCT	DOWN	GMUCT_DOWN
AT1G01470	GMUCT	DOWN	GMUCT_DOWN
AT1G01490	GMUCT	DOWN	GMUCT_DOWN
AT1G01550	GMUCT	DOWN	GMUCT_DOWN
AT1G01720	GMUCT	DOWN	GMUCT_DOWN
AT1G01770	GMUCT	DOWN	GMUCT_DOWN
AT1G02330	GMUCT	DOWN	GMUCT_DOWN
AT1G02920	GMUCT	DOWN	GMUCT_DOWN
AT1G03610	GMUCT	DOWN	GMUCT_DOWN
AT1G03630	GMUCT	DOWN	GMUCT_DOWN
AT1G03730	GMUCT	DOWN	GMUCT_DOWN
AT1G04240	GMUCT	DOWN	GMUCT_DOWN
AT1G04280	GMUCT	DOWN	GMUCT_DOWN
AT1G04410	GMUCT	DOWN	GMUCT_DOWN
AT1G04970	GMUCT	DOWN	GMUCT_DOWN
AT1G05010	GMUCT	DOWN	GMUCT_DOWN
AT1G05140	GMUCT	DOWN	GMUCT_DOWN
AT1G05260	GMUCT	DOWN	GMUCT_DOWN
AT1G05560	GMUCT	DOWN	GMUCT_DOWN
AT1G06200	GMUCT	DOWN	GMUCT_DOWN
AT1G06410	GMUCT	DOWN	GMUCT_DOWN
AT1G06515	GMUCT	DOWN	GMUCT_DOWN
AT1G06645	GMUCT	DOWN	GMUCT_DOWN
AT1G07140	GMUCT	DOWN	GMUCT_DOWN
AT1G07200	GMUCT	DOWN	GMUCT_DOWN
AT1G07350	GMUCT	DOWN	GMUCT_DOWN
AT1G07420	GMUCT	DOWN	GMUCT_DOWN
AT1G07590	GMUCT	DOWN	GMUCT_DOWN
AT1G07770	GMUCT	DOWN	GMUCT_DOWN
AT1G07890	GMUCT	DOWN	GMUCT_DOWN
AT1G07930	GMUCT	DOWN	GMUCT_DOWN
AT1G08230	GMUCT	DOWN	GMUCT_DOWN
AT1G08315	GMUCT	DOWN	GMUCT_DOWN
AT1G08380	GMUCT	DOWN	GMUCT_DOWN
AT1G08510	GMUCT	DOWN	GMUCT_DOWN
AT1G08580	GMUCT	DOWN	GMUCT_DOWN
AT1G08630	GMUCT	DOWN	GMUCT_DOWN
AT1G08880	GMUCT	DOWN	GMUCT_DOWN
AT1G08920	GMUCT	DOWN	GMUCT_DOWN
AT1G08930	GMUCT	DOWN	GMUCT_DOWN
AT1G09340	GMUCT	DOWN	GMUCT_DOWN
AT1G09460	GMUCT	DOWN	GMUCT_DOWN
AT1G09645	GMUCT	DOWN	GMUCT_DOWN
AT1G09932	GMUCT	DOWN	GMUCT_DOWN
AT1G09970	GMUCT	DOWN	GMUCT_DOWN
AT1G10020	GMUCT	DOWN	GMUCT_DOWN
AT1G10070	GMUCT	DOWN	GMUCT_DOWN
AT1G10140	GMUCT	DOWN	GMUCT_DOWN
AT1G10150	GMUCT	DOWN	GMUCT_DOWN
AT1G10170	GMUCT	DOWN	GMUCT_DOWN
AT1G10340	GMUCT	DOWN	GMUCT_DOWN
AT1G10470	GMUCT	DOWN	GMUCT_DOWN
AT1G10700	GMUCT	DOWN	GMUCT_DOWN
AT1G10720	GMUCT	DOWN	GMUCT_DOWN
AT1G11440	GMUCT	DOWN	GMUCT_DOWN
AT1G11480	GMUCT	DOWN	GMUCT_DOWN
AT1G11910	GMUCT	DOWN	GMUCT_DOWN
AT1G12110	GMUCT	DOWN	GMUCT_DOWN
AT1G12500	GMUCT	DOWN	GMUCT_DOWN
AT1G12780	GMUCT	DOWN	GMUCT_DOWN
AT1G12830	GMUCT	DOWN	GMUCT_DOWN
AT1G12900	GMUCT	DOWN	GMUCT_DOWN
AT1G12910	GMUCT	DOWN	GMUCT_DOWN
AT1G13245	GMUCT	DOWN	GMUCT_DOWN
AT1G13300	GMUCT	DOWN	GMUCT_DOWN
AT1G13360	GMUCT	DOWN	GMUCT_DOWN
AT1G13440	GMUCT	DOWN	GMUCT_DOWN
AT1G13450	GMUCT	DOWN	GMUCT_DOWN
AT1G14200	GMUCT	DOWN	GMUCT_DOWN
AT1G14345	GMUCT	DOWN	GMUCT_DOWN
AT1G14900	GMUCT	DOWN	GMUCT_DOWN
AT1G15040	GMUCT	DOWN	GMUCT_DOWN
AT1G15110	GMUCT	DOWN	GMUCT_DOWN
AT1G15120	GMUCT	DOWN	GMUCT_DOWN
AT1G15220	GMUCT	DOWN	GMUCT_DOWN
AT1G15230	GMUCT	DOWN	GMUCT_DOWN
AT1G15290	GMUCT	DOWN	GMUCT_DOWN
AT1G15670	GMUCT	DOWN	GMUCT_DOWN
AT1G15740	GMUCT	DOWN	GMUCT_DOWN
AT1G15820	GMUCT	DOWN	GMUCT_DOWN
AT1G15860	GMUCT	DOWN	GMUCT_DOWN
AT1G16240	GMUCT	DOWN	GMUCT_DOWN
AT1G16320	GMUCT	DOWN	GMUCT_DOWN
AT1G16390	GMUCT	DOWN	GMUCT_DOWN
AT1G16470	GMUCT	DOWN	GMUCT_DOWN
AT1G18200	GMUCT	DOWN	GMUCT_DOWN
AT1G18210	GMUCT	DOWN	GMUCT_DOWN
AT1G18270	GMUCT	DOWN	GMUCT_DOWN
AT1G18300	GMUCT	DOWN	GMUCT_DOWN
AT1G18950	GMUCT	DOWN	GMUCT_DOWN
AT1G19000	GMUCT	DOWN	GMUCT_DOWN
AT1G19020	GMUCT	DOWN	GMUCT_DOWN
AT1G19110	GMUCT	DOWN	GMUCT_DOWN
AT1G19397	GMUCT	DOWN	GMUCT_DOWN
AT1G19740	GMUCT	DOWN	GMUCT_DOWN
AT1G20020	GMUCT	DOWN	GMUCT_DOWN
AT1G20340	GMUCT	DOWN	GMUCT_DOWN
AT1G20440	GMUCT	DOWN	GMUCT_DOWN
AT1G20620	GMUCT	DOWN	GMUCT_DOWN
AT1G20693	GMUCT	DOWN	GMUCT_DOWN
AT1G21310	GMUCT	DOWN	GMUCT_DOWN
AT1G21360	GMUCT	DOWN	GMUCT_DOWN
AT1G21400	GMUCT	DOWN	GMUCT_DOWN
AT1G21680	GMUCT	DOWN	GMUCT_DOWN
AT1G21830	GMUCT	DOWN	GMUCT_DOWN
AT1G21900	GMUCT	DOWN	GMUCT_DOWN
AT1G21910	GMUCT	DOWN	GMUCT_DOWN
AT1G21920	GMUCT	DOWN	GMUCT_DOWN
AT1G22190	GMUCT	DOWN	GMUCT_DOWN
AT1G22360	GMUCT	DOWN	GMUCT_DOWN
AT1G22400	GMUCT	DOWN	GMUCT_DOWN
AT1G22530	GMUCT	DOWN	GMUCT_DOWN
AT1G22610	GMUCT	DOWN	GMUCT_DOWN
AT1G22640	GMUCT	DOWN	GMUCT_DOWN
AT1G23290	GMUCT	DOWN	GMUCT_DOWN
AT1G23390	GMUCT	DOWN	GMUCT_DOWN
AT1G23490	GMUCT	DOWN	GMUCT_DOWN
AT1G23740	GMUCT	DOWN	GMUCT_DOWN
AT1G23820	GMUCT	DOWN	GMUCT_DOWN
AT1G24050	GMUCT	DOWN	GMUCT_DOWN
AT1G24100	GMUCT	DOWN	GMUCT_DOWN
AT1G24170	GMUCT	DOWN	GMUCT_DOWN
AT1G25275	GMUCT	DOWN	GMUCT_DOWN
AT1G25380	GMUCT	DOWN	GMUCT_DOWN
AT1G25400	GMUCT	DOWN	GMUCT_DOWN
AT1G25420	GMUCT	DOWN	GMUCT_DOWN
AT1G25440	GMUCT	DOWN	GMUCT_DOWN
AT1G26270	GMUCT	DOWN	GMUCT_DOWN
AT1G26690	GMUCT	DOWN	GMUCT_DOWN
AT1G26800	GMUCT	DOWN	GMUCT_DOWN
AT1G26920	GMUCT	DOWN	GMUCT_DOWN
AT1G27100	GMUCT	DOWN	GMUCT_DOWN
AT1G27290	GMUCT	DOWN	GMUCT_DOWN
AT1G27330	GMUCT	DOWN	GMUCT_DOWN
AT1G27400	GMUCT	DOWN	GMUCT_DOWN
AT1G27650	GMUCT	DOWN	GMUCT_DOWN
AT1G27660	GMUCT	DOWN	GMUCT_DOWN
AT1G27670	GMUCT	DOWN	GMUCT_DOWN
AT1G27730	GMUCT	DOWN	GMUCT_DOWN
AT1G27770	GMUCT	DOWN	GMUCT_DOWN
AT1G28190	GMUCT	DOWN	GMUCT_DOWN
AT1G28280	GMUCT	DOWN	GMUCT_DOWN
AT1G28330	GMUCT	DOWN	GMUCT_DOWN
AT1G28380	GMUCT	DOWN	GMUCT_DOWN
AT1G28580	GMUCT	DOWN	GMUCT_DOWN
AT1G28660	GMUCT	DOWN	GMUCT_DOWN
AT1G28670	GMUCT	DOWN	GMUCT_DOWN
AT1G28680	GMUCT	DOWN	GMUCT_DOWN
AT1G29150	GMUCT	DOWN	GMUCT_DOWN
AT1G29260	GMUCT	DOWN	GMUCT_DOWN
AT1G29400	GMUCT	DOWN	GMUCT_DOWN
AT1G29690	GMUCT	DOWN	GMUCT_DOWN
AT1G29930	GMUCT	DOWN	GMUCT_DOWN
AT1G30200	GMUCT	DOWN	GMUCT_DOWN
AT1G30360	GMUCT	DOWN	GMUCT_DOWN
AT1G30730	GMUCT	DOWN	GMUCT_DOWN
AT1G31130	GMUCT	DOWN	GMUCT_DOWN
AT1G31835	GMUCT	DOWN	GMUCT_DOWN
AT1G31970	GMUCT	DOWN	GMUCT_DOWN
AT1G32050	GMUCT	DOWN	GMUCT_DOWN
AT1G32060	GMUCT	DOWN	GMUCT_DOWN
AT1G32170	GMUCT	DOWN	GMUCT_DOWN
AT1G32230	GMUCT	DOWN	GMUCT_DOWN
AT1G32460	GMUCT	DOWN	GMUCT_DOWN
AT1G32630	GMUCT	DOWN	GMUCT_DOWN
AT1G32640	GMUCT	DOWN	GMUCT_DOWN
AT1G33520	GMUCT	DOWN	GMUCT_DOWN
AT1G33610	GMUCT	DOWN	GMUCT_DOWN
AT1G33980	GMUCT	DOWN	GMUCT_DOWN
AT1G33990	GMUCT	DOWN	GMUCT_DOWN
AT1G34260	GMUCT	DOWN	GMUCT_DOWN
AT1G35140	GMUCT	DOWN	GMUCT_DOWN
AT1G35350	GMUCT	DOWN	GMUCT_DOWN
AT1G41880	GMUCT	DOWN	GMUCT_DOWN
AT1G42960	GMUCT	DOWN	GMUCT_DOWN
AT1G43670	GMUCT	DOWN	GMUCT_DOWN
AT1G45145	GMUCT	DOWN	GMUCT_DOWN
AT1G45160	GMUCT	DOWN	GMUCT_DOWN
AT1G47200	GMUCT	DOWN	GMUCT_DOWN
AT1G47480	GMUCT	DOWN	GMUCT_DOWN
AT1G47580	GMUCT	DOWN	GMUCT_DOWN
AT1G48300	GMUCT	DOWN	GMUCT_DOWN
AT1G48350	GMUCT	DOWN	GMUCT_DOWN
AT1G49010	GMUCT	DOWN	GMUCT_DOWN
AT1G49130	GMUCT	DOWN	GMUCT_DOWN
AT1G49200	GMUCT	DOWN	GMUCT_DOWN
AT1G49240	GMUCT	DOWN	GMUCT_DOWN
AT1G49500	GMUCT	DOWN	GMUCT_DOWN
AT1G49660	GMUCT	DOWN	GMUCT_DOWN
AT1G50000	GMUCT	DOWN	GMUCT_DOWN
AT1G50040	GMUCT	DOWN	GMUCT_DOWN
AT1G50290	GMUCT	DOWN	GMUCT_DOWN
AT1G50420	GMUCT	DOWN	GMUCT_DOWN
AT1G50640	GMUCT	DOWN	GMUCT_DOWN
AT1G50900	GMUCT	DOWN	GMUCT_DOWN
AT1G51680	GMUCT	DOWN	GMUCT_DOWN
AT1G51690	GMUCT	DOWN	GMUCT_DOWN
AT1G52140	GMUCT	DOWN	GMUCT_DOWN
AT1G52342	GMUCT	DOWN	GMUCT_DOWN
AT1G52360	GMUCT	DOWN	GMUCT_DOWN
AT1G53510	GMUCT	DOWN	GMUCT_DOWN
AT1G53560	GMUCT	DOWN	GMUCT_DOWN
AT1G54060	GMUCT	DOWN	GMUCT_DOWN
AT1G54250	GMUCT	DOWN	GMUCT_DOWN
AT1G54410	GMUCT	DOWN	GMUCT_DOWN
AT1G55110	GMUCT	DOWN	GMUCT_DOWN
AT1G55152	GMUCT	DOWN	GMUCT_DOWN
AT1G55350	GMUCT	DOWN	GMUCT_DOWN
AT1G55460	GMUCT	DOWN	GMUCT_DOWN
AT1G55520	GMUCT	DOWN	GMUCT_DOWN
AT1G55680	GMUCT	DOWN	GMUCT_DOWN
AT1G55805	GMUCT	DOWN	GMUCT_DOWN
AT1G55920	GMUCT	DOWN	GMUCT_DOWN
AT1G56110	GMUCT	DOWN	GMUCT_DOWN
AT1G56200	GMUCT	DOWN	GMUCT_DOWN
AT1G56300	GMUCT	DOWN	GMUCT_DOWN
AT1G56660	GMUCT	DOWN	GMUCT_DOWN
AT1G57680	GMUCT	DOWN	GMUCT_DOWN
AT1G60000	GMUCT	DOWN	GMUCT_DOWN
AT1G60870	GMUCT	DOWN	GMUCT_DOWN
AT1G60950	GMUCT	DOWN	GMUCT_DOWN
AT1G61520	GMUCT	DOWN	GMUCT_DOWN
AT1G61590	GMUCT	DOWN	GMUCT_DOWN
AT1G61667	GMUCT	DOWN	GMUCT_DOWN
AT1G61790	GMUCT	DOWN	GMUCT_DOWN
AT1G62300	GMUCT	DOWN	GMUCT_DOWN
AT1G62380	GMUCT	DOWN	GMUCT_DOWN
AT1G62480	GMUCT	DOWN	GMUCT_DOWN
AT1G62750	GMUCT	DOWN	GMUCT_DOWN
AT1G62970	GMUCT	DOWN	GMUCT_DOWN
AT1G63090	GMUCT	DOWN	GMUCT_DOWN
AT1G63800	GMUCT	DOWN	GMUCT_DOWN
AT1G63840	GMUCT	DOWN	GMUCT_DOWN
AT1G64065	GMUCT	DOWN	GMUCT_DOWN
AT1G64160	GMUCT	DOWN	GMUCT_DOWN
AT1G64490	GMUCT	DOWN	GMUCT_DOWN
AT1G64720	GMUCT	DOWN	GMUCT_DOWN
AT1G64850	GMUCT	DOWN	GMUCT_DOWN
AT1G65440	GMUCT	DOWN	GMUCT_DOWN
AT1G65845	GMUCT	DOWN	GMUCT_DOWN
AT1G65960	GMUCT	DOWN	GMUCT_DOWN
AT1G66180	GMUCT	DOWN	GMUCT_DOWN
AT1G66890	GMUCT	DOWN	GMUCT_DOWN
AT1G67090	GMUCT	DOWN	GMUCT_DOWN
AT1G67230	GMUCT	DOWN	GMUCT_DOWN
AT1G67265	GMUCT	DOWN	GMUCT_DOWN
AT1G67340	GMUCT	DOWN	GMUCT_DOWN
AT1G67740	GMUCT	DOWN	GMUCT_DOWN
AT1G67910	GMUCT	DOWN	GMUCT_DOWN
AT1G68490	GMUCT	DOWN	GMUCT_DOWN
AT1G68520	GMUCT	DOWN	GMUCT_DOWN
AT1G68560	GMUCT	DOWN	GMUCT_DOWN
AT1G68580	GMUCT	DOWN	GMUCT_DOWN
AT1G68670	GMUCT	DOWN	GMUCT_DOWN
AT1G69295	GMUCT	DOWN	GMUCT_DOWN
AT1G69460	GMUCT	DOWN	GMUCT_DOWN
AT1G69530	GMUCT	DOWN	GMUCT_DOWN
AT1G69760	GMUCT	DOWN	GMUCT_DOWN
AT1G69850	GMUCT	DOWN	GMUCT_DOWN
AT1G69980	GMUCT	DOWN	GMUCT_DOWN
AT1G70090	GMUCT	DOWN	GMUCT_DOWN
AT1G70290	GMUCT	DOWN	GMUCT_DOWN
AT1G70300	GMUCT	DOWN	GMUCT_DOWN
AT1G70420	GMUCT	DOWN	GMUCT_DOWN
AT1G70760	GMUCT	DOWN	GMUCT_DOWN
AT1G70780	GMUCT	DOWN	GMUCT_DOWN
AT1G70782	GMUCT	DOWN	GMUCT_DOWN
AT1G70940	GMUCT	DOWN	GMUCT_DOWN
AT1G71030	GMUCT	DOWN	GMUCT_DOWN
AT1G71110	GMUCT	DOWN	GMUCT_DOWN
AT1G71840	GMUCT	DOWN	GMUCT_DOWN
AT1G72050	GMUCT	DOWN	GMUCT_DOWN
AT1G72060	GMUCT	DOWN	GMUCT_DOWN
AT1G72150	GMUCT	DOWN	GMUCT_DOWN
AT1G72180	GMUCT	DOWN	GMUCT_DOWN
AT1G72710	GMUCT	DOWN	GMUCT_DOWN
AT1G72750	GMUCT	DOWN	GMUCT_DOWN
AT1G73260	GMUCT	DOWN	GMUCT_DOWN
AT1G73500	GMUCT	DOWN	GMUCT_DOWN
AT1G74050	GMUCT	DOWN	GMUCT_DOWN
AT1G74060	GMUCT	DOWN	GMUCT_DOWN
AT1G74100	GMUCT	DOWN	GMUCT_DOWN
AT1G74370	GMUCT	DOWN	GMUCT_DOWN
AT1G74790	GMUCT	DOWN	GMUCT_DOWN
AT1G74940	GMUCT	DOWN	GMUCT_DOWN
AT1G74950	GMUCT	DOWN	GMUCT_DOWN
AT1G75190	GMUCT	DOWN	GMUCT_DOWN
AT1G75335	GMUCT	DOWN	GMUCT_DOWN
AT1G75410	GMUCT	DOWN	GMUCT_DOWN
AT1G75460	GMUCT	DOWN	GMUCT_DOWN
AT1G75490	GMUCT	DOWN	GMUCT_DOWN
AT1G75750	GMUCT	DOWN	GMUCT_DOWN
AT1G75760	GMUCT	DOWN	GMUCT_DOWN
AT1G75800	GMUCT	DOWN	GMUCT_DOWN
AT1G75860	GMUCT	DOWN	GMUCT_DOWN
AT1G76080	GMUCT	DOWN	GMUCT_DOWN
AT1G76520	GMUCT	DOWN	GMUCT_DOWN
AT1G76600	GMUCT	DOWN	GMUCT_DOWN
AT1G76890	GMUCT	DOWN	GMUCT_DOWN
AT1G76930	GMUCT	DOWN	GMUCT_DOWN
AT1G77230	GMUCT	DOWN	GMUCT_DOWN
AT1G77680	GMUCT	DOWN	GMUCT_DOWN
AT1G77740	GMUCT	DOWN	GMUCT_DOWN
AT1G77800	GMUCT	DOWN	GMUCT_DOWN
AT1G78070	GMUCT	DOWN	GMUCT_DOWN
AT1G78080	GMUCT	DOWN	GMUCT_DOWN
AT1G78100	GMUCT	DOWN	GMUCT_DOWN
AT1G78240	GMUCT	DOWN	GMUCT_DOWN
AT1G78270	GMUCT	DOWN	GMUCT_DOWN
AT1G78380	GMUCT	DOWN	GMUCT_DOWN
AT1G78460	GMUCT	DOWN	GMUCT_DOWN
AT1G78830	GMUCT	DOWN	GMUCT_DOWN
AT1G78890	GMUCT	DOWN	GMUCT_DOWN
AT1G79160	GMUCT	DOWN	GMUCT_DOWN
AT1G79360	GMUCT	DOWN	GMUCT_DOWN
AT1G79550	GMUCT	DOWN	GMUCT_DOWN
AT1G79700	GMUCT	DOWN	GMUCT_DOWN
AT1G79850	GMUCT	DOWN	GMUCT_DOWN
AT1G79930	GMUCT	DOWN	GMUCT_DOWN
AT1G79940	GMUCT	DOWN	GMUCT_DOWN
AT1G80160	GMUCT	DOWN	GMUCT_DOWN
AT1G80180	GMUCT	DOWN	GMUCT_DOWN
AT1G80310	GMUCT	DOWN	GMUCT_DOWN
AT1G80380	GMUCT	DOWN	GMUCT_DOWN
AT1G80440	GMUCT	DOWN	GMUCT_DOWN
AT1G80600	GMUCT	DOWN	GMUCT_DOWN
AT1G80620	GMUCT	DOWN	GMUCT_DOWN
AT1G80930	GMUCT	DOWN	GMUCT_DOWN
AT2G01060	GMUCT	DOWN	GMUCT_DOWN
AT2G01140	GMUCT	DOWN	GMUCT_DOWN
AT2G01250	GMUCT	DOWN	GMUCT_DOWN
AT2G01410	GMUCT	DOWN	GMUCT_DOWN
AT2G01450	GMUCT	DOWN	GMUCT_DOWN
AT2G01480	GMUCT	DOWN	GMUCT_DOWN
AT2G01670	GMUCT	DOWN	GMUCT_DOWN
AT2G01850	GMUCT	DOWN	GMUCT_DOWN
AT2G01930	GMUCT	DOWN	GMUCT_DOWN
AT2G02100	GMUCT	DOWN	GMUCT_DOWN
AT2G02130	GMUCT	DOWN	GMUCT_DOWN
AT2G02710	GMUCT	DOWN	GMUCT_DOWN
AT2G03440	GMUCT	DOWN	GMUCT_DOWN
AT2G03680	GMUCT	DOWN	GMUCT_DOWN
AT2G03690	GMUCT	DOWN	GMUCT_DOWN
AT2G04700	GMUCT	DOWN	GMUCT_DOWN
AT2G04795	GMUCT	DOWN	GMUCT_DOWN
AT2G05380	GMUCT	DOWN	GMUCT_DOWN
AT2G05540	GMUCT	DOWN	GMUCT_DOWN
AT2G05710	GMUCT	DOWN	GMUCT_DOWN
AT2G05920	GMUCT	DOWN	GMUCT_DOWN
AT2G06520	GMUCT	DOWN	GMUCT_DOWN
AT2G06850	GMUCT	DOWN	GMUCT_DOWN
AT2G11910	GMUCT	DOWN	GMUCT_DOWN
AT2G13360	GMUCT	DOWN	GMUCT_DOWN
AT2G15430	GMUCT	DOWN	GMUCT_DOWN
AT2G15580	GMUCT	DOWN	GMUCT_DOWN
AT2G15695	GMUCT	DOWN	GMUCT_DOWN
AT2G15880	GMUCT	DOWN	GMUCT_DOWN
AT2G15890	GMUCT	DOWN	GMUCT_DOWN
AT2G16600	GMUCT	DOWN	GMUCT_DOWN
AT2G16900	GMUCT	DOWN	GMUCT_DOWN
AT2G16940	GMUCT	DOWN	GMUCT_DOWN
AT2G17030	GMUCT	DOWN	GMUCT_DOWN
AT2G17110	GMUCT	DOWN	GMUCT_DOWN
AT2G17230	GMUCT	DOWN	GMUCT_DOWN
AT2G17240	GMUCT	DOWN	GMUCT_DOWN
AT2G17390	GMUCT	DOWN	GMUCT_DOWN
AT2G17450	GMUCT	DOWN	GMUCT_DOWN
AT2G17705	GMUCT	DOWN	GMUCT_DOWN
AT2G17787	GMUCT	DOWN	GMUCT_DOWN
AT2G17880	GMUCT	DOWN	GMUCT_DOWN
AT2G18020	GMUCT	DOWN	GMUCT_DOWN
AT2G18160	GMUCT	DOWN	GMUCT_DOWN
AT2G18162	GMUCT	DOWN	GMUCT_DOWN
AT2G18350	GMUCT	DOWN	GMUCT_DOWN
AT2G18560	GMUCT	DOWN	GMUCT_DOWN
AT2G18670	GMUCT	DOWN	GMUCT_DOWN
AT2G19310	GMUCT	DOWN	GMUCT_DOWN
AT2G19570	GMUCT	DOWN	GMUCT_DOWN
AT2G20260	GMUCT	DOWN	GMUCT_DOWN
AT2G20610	GMUCT	DOWN	GMUCT_DOWN
AT2G20670	GMUCT	DOWN	GMUCT_DOWN
AT2G20890	GMUCT	DOWN	GMUCT_DOWN
AT2G20960	GMUCT	DOWN	GMUCT_DOWN
AT2G21170	GMUCT	DOWN	GMUCT_DOWN
AT2G21290	GMUCT	DOWN	GMUCT_DOWN
AT2G21870	GMUCT	DOWN	GMUCT_DOWN
AT2G21950	GMUCT	DOWN	GMUCT_DOWN
AT2G21970	GMUCT	DOWN	GMUCT_DOWN
AT2G22010	GMUCT	DOWN	GMUCT_DOWN
AT2G22430	GMUCT	DOWN	GMUCT_DOWN
AT2G22540	GMUCT	DOWN	GMUCT_DOWN
AT2G22680	GMUCT	DOWN	GMUCT_DOWN
AT2G22720	GMUCT	DOWN	GMUCT_DOWN
AT2G22790	GMUCT	DOWN	GMUCT_DOWN
AT2G22795	GMUCT	DOWN	GMUCT_DOWN
AT2G22860	GMUCT	DOWN	GMUCT_DOWN
AT2G23290	GMUCT	DOWN	GMUCT_DOWN
AT2G23690	GMUCT	DOWN	GMUCT_DOWN
AT2G23755	GMUCT	DOWN	GMUCT_DOWN
AT2G24150	GMUCT	DOWN	GMUCT_DOWN
AT2G24240	GMUCT	DOWN	GMUCT_DOWN
AT2G24580	GMUCT	DOWN	GMUCT_DOWN
AT2G25090	GMUCT	DOWN	GMUCT_DOWN
AT2G25250	GMUCT	DOWN	GMUCT_DOWN
AT2G25450	GMUCT	DOWN	GMUCT_DOWN
AT2G25460	GMUCT	DOWN	GMUCT_DOWN
AT2G25900	GMUCT	DOWN	GMUCT_DOWN
AT2G26530	GMUCT	DOWN	GMUCT_DOWN
AT2G26560	GMUCT	DOWN	GMUCT_DOWN
AT2G27020	GMUCT	DOWN	GMUCT_DOWN
AT2G27500	GMUCT	DOWN	GMUCT_DOWN
AT2G27510	GMUCT	DOWN	GMUCT_DOWN
AT2G27580	GMUCT	DOWN	GMUCT_DOWN
AT2G27820	GMUCT	DOWN	GMUCT_DOWN
AT2G27830	GMUCT	DOWN	GMUCT_DOWN
AT2G27980	GMUCT	DOWN	GMUCT_DOWN
AT2G28110	GMUCT	DOWN	GMUCT_DOWN
AT2G28630	GMUCT	DOWN	GMUCT_DOWN
AT2G28840	GMUCT	DOWN	GMUCT_DOWN
AT2G28910	GMUCT	DOWN	GMUCT_DOWN
AT2G29320	GMUCT	DOWN	GMUCT_DOWN
AT2G29420	GMUCT	DOWN	GMUCT_DOWN
AT2G29450	GMUCT	DOWN	GMUCT_DOWN
AT2G29630	GMUCT	DOWN	GMUCT_DOWN
AT2G29660	GMUCT	DOWN	GMUCT_DOWN
AT2G29960	GMUCT	DOWN	GMUCT_DOWN
AT2G30140	GMUCT	DOWN	GMUCT_DOWN
AT2G30440	GMUCT	DOWN	GMUCT_DOWN
AT2G30470	GMUCT	DOWN	GMUCT_DOWN
AT2G30500	GMUCT	DOWN	GMUCT_DOWN
AT2G30530	GMUCT	DOWN	GMUCT_DOWN
AT2G30600	GMUCT	DOWN	GMUCT_DOWN
AT2G30620	GMUCT	DOWN	GMUCT_DOWN
AT2G30870	GMUCT	DOWN	GMUCT_DOWN
AT2G31410	GMUCT	DOWN	GMUCT_DOWN
AT2G31750	GMUCT	DOWN	GMUCT_DOWN
AT2G31840	GMUCT	DOWN	GMUCT_DOWN
AT2G31945	GMUCT	DOWN	GMUCT_DOWN
AT2G32150	GMUCT	DOWN	GMUCT_DOWN
AT2G32480	GMUCT	DOWN	GMUCT_DOWN
AT2G32710	GMUCT	DOWN	GMUCT_DOWN
AT2G33430	GMUCT	DOWN	GMUCT_DOWN
AT2G33480	GMUCT	DOWN	GMUCT_DOWN
AT2G33540	GMUCT	DOWN	GMUCT_DOWN
AT2G33810	GMUCT	DOWN	GMUCT_DOWN
AT2G33830	GMUCT	DOWN	GMUCT_DOWN
AT2G33855	GMUCT	DOWN	GMUCT_DOWN
AT2G34110	GMUCT	DOWN	GMUCT_DOWN
AT2G34420	GMUCT	DOWN	GMUCT_DOWN
AT2G34480	GMUCT	DOWN	GMUCT_DOWN
AT2G35260	GMUCT	DOWN	GMUCT_DOWN
AT2G35795	GMUCT	DOWN	GMUCT_DOWN
AT2G35800	GMUCT	DOWN	GMUCT_DOWN
AT2G36220	GMUCT	DOWN	GMUCT_DOWN
AT2G36320	GMUCT	DOWN	GMUCT_DOWN
AT2G36690	GMUCT	DOWN	GMUCT_DOWN
AT2G36800	GMUCT	DOWN	GMUCT_DOWN
AT2G37220	GMUCT	DOWN	GMUCT_DOWN
AT2G37660	GMUCT	DOWN	GMUCT_DOWN
AT2G37920	GMUCT	DOWN	GMUCT_DOWN
AT2G37970	GMUCT	DOWN	GMUCT_DOWN
AT2G38250	GMUCT	DOWN	GMUCT_DOWN
AT2G38310	GMUCT	DOWN	GMUCT_DOWN
AT2G38400	GMUCT	DOWN	GMUCT_DOWN
AT2G38470	GMUCT	DOWN	GMUCT_DOWN
AT2G38820	GMUCT	DOWN	GMUCT_DOWN
