AGI	Experiment	Category	Melt_Cat
AT5G09470	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09510	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09585	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09590	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09620	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09650	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09670	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09672	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09680	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09750	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09800	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09810	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09820	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09850	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09870	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G09880	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10020	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10150	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10200	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10300	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10350	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10360	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10380	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10390	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10400	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10430	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10540	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10550	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10560	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10600	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10610	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10690	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10745	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10750	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10770	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10830	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10840	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10860	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10930	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10950	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10960	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G10980	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11000	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11060	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11070	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11090	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11160	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11170	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11260	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11270	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11550	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11590	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11730	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11890	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11970	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G11990	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G12010	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G12050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G12120	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G12250	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G12270	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G12310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G12330	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G12400	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G12470	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G12850	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G12860	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G12900	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G12940	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13090	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13100	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13140	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13180	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13290	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13390	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13450	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13490	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13510	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13520	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13630	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13650	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13770	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13860	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13930	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G13970	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14030	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14040	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14060	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14070	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14210	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14240	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14270	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14280	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14350	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14370	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14380	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14390	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14410	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14430	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14440	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14480	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14540	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14570	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14880	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14910	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14950	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14970	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G14980	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15080	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15120	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15150	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15200	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15210	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15230	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15260	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15350	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15400	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15440	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15520	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15570	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15580	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15650	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15710	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15730	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15800	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15870	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15948	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G15950	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16000	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16070	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16080	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16110	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16130	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16230	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16235	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16250	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16340	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16370	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16380	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16470	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16590	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16600	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16680	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16730	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16910	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G16920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G17050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G17300	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G17380	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G17490	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G17590	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G17630	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G17690	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G17710	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G17760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G17770	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G17860	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G17870	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G17920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G17980	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G17990	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18010	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18020	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18030	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18060	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18080	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18150	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18240	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18245	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18260	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18280	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18380	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18500	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18520	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18550	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18600	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18610	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18650	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18670	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18680	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18690	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18750	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18900	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G18930	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19000	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19090	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19120	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19180	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19250	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19260	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19290	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19340	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19500	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19510	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19570	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19680	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19770	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19820	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19855	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19875	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19940	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G19980	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20010	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20020	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20070	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20130	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20150	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20160	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20170	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20190	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20240	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20250	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20270	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20290	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20300	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20330	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20500	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20540	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20600	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20635	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20650	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20670	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20720	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20730	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20840	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20880	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20885	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20890	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G20950	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G21040	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G21482	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G21930	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G21940	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G21950	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G22000	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G22020	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G22060	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G22090	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G22200	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G22250	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G22340	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G22390	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G22430	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G22580	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G22630	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G22640	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G22740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G22880	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G22940	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23060	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23070	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23100	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23130	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23140	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23150	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23280	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23395	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23400	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23410	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23420	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23440	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23530	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23610	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23630	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23670	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23680	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23710	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23730	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23850	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23860	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23900	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G23940	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24020	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24165	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24260	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24420	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24460	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24500	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24520	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24570	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24580	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24590	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24660	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24680	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24690	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24790	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24800	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24860	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24890	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G24930	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G25010	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G25020	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G25280	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G25340	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G25350	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G25460	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G25510	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G25590	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G25610	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G25620	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G25757	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G25830	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G26210	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G26230	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G26360	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G26610	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G26740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G26742	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G26790	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G26910	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G26940	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G26960	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G27120	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G27150	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G27240	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G27320	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G27380	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G27440	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G27660	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G27670	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G27690	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G27700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G27770	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G27850	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G27910	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G27920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G27950	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G28010	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G28040	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G28060	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G28300	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G28500	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G28540	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G28913	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G28919	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G34930	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G35100	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G35160	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G35620	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G35732	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G35735	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G35740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G35980	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G36230	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G36710	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G36800	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G37010	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G37020	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G37300	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G37350	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G37540	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G37660	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G37720	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G37770	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G38120	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G38210	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G38212	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G38320	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G38560	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G38870	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G38980	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G39050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G39090	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G39320	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G39340	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G39410	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G39500	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G39650	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G39740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G39760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G39785	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G39850	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G39860	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G40140	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G40150	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G40340	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G40350	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G40380	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G40460	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G40490	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G40720	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G40770	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G40800	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G40810	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G40880	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G41060	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G41070	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G41080	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G41190	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G41400	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G41410	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G41460	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G41520	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G41670	SMALL	UP_XRN4	SMALL_UP_XRN4
AT5G41700	SMALL	UP_XRN4	SMALL_UP_XRN4
